geoid,geoid20,year,tot_units_count,li_units_count
1400000US06037216800,6037216800,2017,0,0
1400000US06037216901,6037216901,2017,0,0
1400000US06037216902,6037216902,2017,0,0
1400000US06037217001,6037217001,2017,41,41
1400000US06037217002,6037217002,2017,0,0
1400000US06037217101,6037217101,2017,0,0
1400000US06037217102,6037217102,2017,25,25
1400000US06037217200,6037217200,2017,0,0
1400000US06037218110,6037218110,2017,0,0
1400000US06037218120,6037218120,2017,36,35
1400000US06037218210,6037218210,2017,0,0
1400000US06037218220,6037218220,2017,0,0
1400000US06037218300,6037218300,2017,0,0
1400000US06037218400,6037218400,2017,0,0
1400000US06037218500,6037218500,2017,0,0
1400000US06037218600,6037218600,2017,0,0
1400000US06037218701,6037218701,2017,0,0
1400000US06037218702,6037218702,2017,98,96
1400000US06037218800,6037218800,2017,24,24
1400000US06037218900,6037218900,2017,56,56
1400000US06037219010,6037219010,2017,40,39
1400000US06037219020,6037219020,2017,0,0
1400000US06037219300,6037219300,2017,16,15
1400000US06037219500,6037219500,2017,0,0
1400000US06037219700,6037219700,2017,0,0
1400000US06037219800,6037219800,2017,0,0
1400000US06037219901,6037219901,2017,0,0
1400000US06037219902,6037219902,2017,0,0
1400000US06037220000,6037220000,2017,10,10
1400000US06037220100,6037220100,2017,185,182
1400000US06037221110,6037221110,2017,0,0
1400000US06037221120,6037221120,2017,0,0
1400000US06037221210,6037221210,2017,0,0
1400000US06037221220,6037221220,2017,30,29
1400000US06037221302,6037221302,2017,0,0
1400000US06037221303,6037221303,2017,0,0
1400000US06037221304,6037221304,2017,92,92
1400000US06037221401,6037221401,2017,0,0
1400000US06037221402,6037221402,2017,0,0
1400000US06037221500,6037221500,2017,134,131
1400000US06037221601,6037221601,2017,0,0
1400000US06037221602,6037221602,2017,0,0
1400000US06037221710,6037221710,2017,120,120
1400000US06037221810,6037221810,2017,19,18
1400000US06037221820,6037221820,2017,109,106
1400000US06037221900,6037221900,2017,170,167
1400000US06037222001,6037222001,2017,59,59
1400000US06037222002,6037222002,2017,0,0
1400000US06037222100,6037222100,2017,65,64
1400000US06037222200,6037222200,2017,12,11
1400000US06037222500,6037222500,2017,0,0
1400000US06037222600,6037222600,2017,113,111
1400000US06037222700,6037222700,2017,0,0
1400000US06037224010,6037224010,2017,395,389
1400000US06037224020,6037224020,2017,10,10
1400000US06037224200,6037224200,2017,30,29
1400000US06037224310,6037224310,2017,0,0
1400000US06037224320,6037224320,2017,0,0
1400000US06037224410,6037224410,2017,0,0
1400000US06037224420,6037224420,2017,50,49
1400000US06037224600,6037224600,2017,33,33
1400000US06037224701,6037224701,2017,0,0
1400000US06037224702,6037224702,2017,0,0
1400000US06037226001,6037226001,2017,0,0
1400000US06037226002,6037226002,2017,437,302
1400000US06037226410,6037226410,2017,7,7
1400000US06037226420,6037226420,2017,160,158
1400000US06037226701,6037226701,2017,0,0
1400000US06037226702,6037226702,2017,82,81
1400000US06037227010,6037227010,2017,85,84
1400000US06037227020,6037227020,2017,0,0
1400000US06037228100,6037228100,2017,0,0
1400000US06037228210,6037228210,2017,100,99
1400000US06037228220,6037228220,2017,24,23
1400000US06037228310,6037228310,2017,20,20
1400000US06037228320,6037228320,2017,83,81
1400000US06037228410,6037228410,2017,0,0
1400000US06037228420,6037228420,2017,0,0
1400000US06037228500,6037228500,2017,0,0
1400000US06037228600,6037228600,2017,62,61
1400000US06037228710,6037228710,2017,25,25
1400000US06037228720,6037228720,2017,0,0
1400000US06037228800,6037228800,2017,0,0
1400000US06037228900,6037228900,2017,0,0
1400000US06037229100,6037229100,2017,0,0
1400000US06037229200,6037229200,2017,136,134
1400000US06037229300,6037229300,2017,168,162
1400000US06037229410,6037229410,2017,0,0
1400000US06037229420,6037229420,2017,45,44
1400000US06037231100,6037231100,2017,0,0
1400000US06037231210,6037231210,2017,0,0
1400000US06037231220,6037231220,2017,49,48
1400000US06037231301,6037231301,2017,0,0
1400000US06037231302,6037231302,2017,0,0
1400000US06037231400,6037231400,2017,71,70
1400000US06037231500,6037231500,2017,0,0
1400000US06037231601,6037231601,2017,0,0
1400000US06037231602,6037231602,2017,0,0
1400000US06037231603,6037231603,2017,60,58
1400000US06037231710,6037231710,2017,43,43
1400000US06037231720,6037231720,2017,137,137
1400000US06037231800,6037231800,2017,0,0
1400000US06037231901,6037231901,2017,134,133
1400000US06037231902,6037231902,2017,77,74
1400000US06037232110,6037232110,2017,0,0
1400000US06037232120,6037232120,2017,139,135
1400000US06037232200,6037232200,2017,0,0
1400000US06037232300,6037232300,2017,49,48
1400000US06037232401,6037232401,2017,0,0
1400000US06037232402,6037232402,2017,0,0
1400000US06037232500,6037232500,2017,21,20
1400000US06037232601,6037232601,2017,0,0
1400000US06037232602,6037232602,2017,0,0
1400000US06037232701,6037232701,2017,0,0
1400000US06037232702,6037232702,2017,138,135
1400000US06037232800,6037232800,2017,43,42
1400000US06037234001,6037234001,2017,0,0
1400000US06037234002,6037234002,2017,29,29
1400000US06037234200,6037234200,2017,0,0
1400000US06037234301,6037234301,2017,0,0
1400000US06037234302,6037234302,2017,0,0
1400000US06037234501,6037234501,2017,32,31
1400000US06037234502,6037234502,2017,0,0
1400000US06037234600,6037234600,2017,0,0
1400000US06037234700,6037234700,2017,0,0
1400000US06037234800,6037234800,2017,0,0
1400000US06037234901,6037234901,2017,191,189
1400000US06037234902,6037234902,2017,57,56
1400000US06037235100,6037235100,2017,0,0
1400000US06037235201,6037235201,2017,0,0
1400000US06037235202,6037235202,2017,77,76
1400000US06037236001,6037236001,2017,0,0
1400000US06037236101,6037236101,2017,70,69
1400000US06037236102,6037236102,2017,0,0
1400000US06037236203,6037236203,2017,117,116
1400000US06037236204,6037236204,2017,38,31
1400000US06037236205,6037236205,2017,141,140
1400000US06037236206,6037236206,2017,0,0
1400000US06037236400,6037236400,2017,0,0
1400000US06037237101,6037237101,2017,158,157
1400000US06037237102,6037237102,2017,0,0
1400000US06037237201,6037237201,2017,75,75
1400000US06037237202,6037237202,2017,56,55
1400000US06037237300,6037237300,2017,0,0
1400000US06037237401,6037237401,2017,0,0
1400000US06037237402,6037237402,2017,19,19
1400000US06037237500,6037237500,2017,96,92
1400000US06037237600,6037237600,2017,31,30
1400000US06037237710,6037237710,2017,0,0
1400000US06037237720,6037237720,2017,84,82
1400000US06037237800,6037237800,2017,0,0
1400000US06037237900,6037237900,2017,0,0
1400000US06037238000,6037238000,2017,123,119
1400000US06037238100,6037238100,2017,0,0
1400000US06037238200,6037238200,2017,106,106
1400000US06037238310,6037238310,2017,0,0
1400000US06037238320,6037238320,2017,0,0
1400000US06037238400,6037238400,2017,216,214
1400000US06037239201,6037239201,2017,0,0
1400000US06037239202,6037239202,2017,49,48
1400000US06037239310,6037239310,2017,0,0
1400000US06037239320,6037239320,2017,0,0
1400000US06037239330,6037239330,2017,0,0
1400000US06037239501,6037239501,2017,0,0
1400000US06037239502,6037239502,2017,0,0
1400000US06037239601,6037239601,2017,30,30
1400000US06037239602,6037239602,2017,16,16
1400000US06037239701,6037239701,2017,59,58
1400000US06037239702,6037239702,2017,0,0
1400000US06037239801,6037239801,2017,0,0
1400000US06037239802,6037239802,2017,0,0
1400000US06037240010,6037240010,2017,0,0
1400000US06037240020,6037240020,2017,0,0
1400000US06037240200,6037240200,2017,298,285
1400000US06037240301,6037240301,2017,146,143
1400000US06037240302,6037240302,2017,0,0
1400000US06037240401,6037240401,2017,0,0
1400000US06037240402,6037240402,2017,31,31
1400000US06037240500,6037240500,2017,131,128
1400000US06037240600,6037240600,2017,38,38
1400000US06037240700,6037240700,2017,6,6
1400000US06037240800,6037240800,2017,22,22
1400000US06037240901,6037240901,2017,0,0
1400000US06037240902,6037240902,2017,0,0
1400000US06037241001,6037241001,2017,51,50
1400000US06037241002,6037241002,2017,0,0
1400000US06037241110,6037241110,2017,0,0
1400000US06037241120,6037241120,2017,0,0
1400000US06037241201,6037241201,2017,0,0
1400000US06037241202,6037241202,2017,0,0
1400000US06037241300,6037241300,2017,34,33
1400000US06037241400,6037241400,2017,37,27
1400000US06037242000,6037242000,2017,92,90
1400000US06037242100,6037242100,2017,0,0
1400000US06037242201,6037242201,2017,0,0
1400000US06037242202,6037242202,2017,102,100
1400000US06037242300,6037242300,2017,194,163
1400000US06037242600,6037242600,2017,0,0
1400000US06037242700,6037242700,2017,46,45
1400000US06037243001,6037243001,2017,0,0
1400000US06037243002,6037243002,2017,0,0
1400000US06037243100,6037243100,2017,168,166
1400000US06037261102,6037261102,2017,0,0
1400000US06037261103,6037261103,2017,0,0
1400000US06037261104,6037261104,2017,0,0
1400000US06037261200,6037261200,2017,0,0
1400000US06037262100,6037262100,2017,0,0
1400000US06037262200,6037262200,2017,0,0
1400000US06037262301,6037262301,2017,0,0
1400000US06037262302,6037262302,2017,0,0
1400000US06037262303,6037262303,2017,0,0
1400000US06037262400,6037262400,2017,0,0
1400000US06037262501,6037262501,2017,0,0
1400000US06037262601,6037262601,2017,0,0
1400000US06037262604,6037262604,2017,0,0
1400000US06037262704,6037262704,2017,0,0
1400000US06037262706,6037262706,2017,0,0
1400000US06037262802,6037262802,2017,0,0
1400000US06037264000,6037264000,2017,0,0
1400000US06037264102,6037264102,2017,0,0
1400000US06037264103,6037264103,2017,0,0
1400000US06037264303,6037264303,2017,0,0
1400000US06037264304,6037264304,2017,0,0
1400000US06037264305,6037264305,2017,0,0
1400000US06037264306,6037264306,2017,0,0
1400000US06037265100,6037265100,2017,0,0
1400000US06037265201,6037265201,2017,0,0
1400000US06037265203,6037265203,2017,0,0
1400000US06037265204,6037265204,2017,0,0
1400000US06037265301,6037265301,2017,0,0
1400000US06037265303,6037265303,2017,0,0
1400000US06037265304,6037265304,2017,0,0
1400000US06037265306,6037265306,2017,0,0
1400000US06037265307,6037265307,2017,0,0
1400000US06037265410,6037265410,2017,0,0
1400000US06037265420,6037265420,2017,0,0
1400000US06037265521,6037265521,2017,0,0
1400000US06037265522,6037265522,2017,0,0
1400000US06037265523,6037265523,2017,0,0
1400000US06037265524,6037265524,2017,0,0
1400000US06037265601,6037265601,2017,0,0
1400000US06037265602,6037265602,2017,0,0
1400000US06037265701,6037265701,2017,0,0
1400000US06037265702,6037265702,2017,0,0
1400000US06037267101,6037267101,2017,0,0
1400000US06037267102,6037267102,2017,0,0
1400000US06037267201,6037267201,2017,0,0
1400000US06037267202,6037267202,2017,0,0
1400000US06037267300,6037267300,2017,0,0
1400000US06037267403,6037267403,2017,0,0
1400000US06037267404,6037267404,2017,0,0
1400000US06037267405,6037267405,2017,0,0
1400000US06037267406,6037267406,2017,0,0
1400000US06037267502,6037267502,2017,0,0
1400000US06037267503,6037267503,2017,0,0
1400000US06037267504,6037267504,2017,0,0
1400000US06037267600,6037267600,2017,0,0
1400000US06037267700,6037267700,2017,0,0
1400000US06037267800,6037267800,2017,0,0
1400000US06037267901,6037267901,2017,0,0
1400000US06037267902,6037267902,2017,0,0
1400000US06037269000,6037269000,2017,0,0
1400000US06037269100,6037269100,2017,0,0
1400000US06037269300,6037269300,2017,0,0
1400000US06037269500,6037269500,2017,0,0
1400000US06037269601,6037269601,2017,0,0
1400000US06037269602,6037269602,2017,0,0
1400000US06037269700,6037269700,2017,0,0
1400000US06037269800,6037269800,2017,0,0
1400000US06037269903,6037269903,2017,0,0
1400000US06037269905,6037269905,2017,0,0
1400000US06037269906,6037269906,2017,0,0
1400000US06037269907,6037269907,2017,0,0
1400000US06037269908,6037269908,2017,0,0
1400000US06037269909,6037269909,2017,0,0
1400000US06037270101,6037270101,2017,0,0
1400000US06037270102,6037270102,2017,0,0
1400000US06037270200,6037270200,2017,0,0
1400000US06037270300,6037270300,2017,0,0
1400000US06037271100,6037271100,2017,0,0
1400000US06037271200,6037271200,2017,0,0
1400000US06037271300,6037271300,2017,36,36
1400000US06037271400,6037271400,2017,0,0
1400000US06037271500,6037271500,2017,0,0
1400000US06037271600,6037271600,2017,0,0
1400000US06037271702,6037271702,2017,0,0
1400000US06037271703,6037271703,2017,0,0
1400000US06037271704,6037271704,2017,0,0
1400000US06037271801,6037271801,2017,0,0
1400000US06037271803,6037271803,2017,0,0
1400000US06037271804,6037271804,2017,0,0
1400000US06037271901,6037271901,2017,0,0
1400000US06037271902,6037271902,2017,0,0
1400000US06037272100,6037272100,2017,0,0
1400000US06037272201,6037272201,2017,30,30
1400000US06037272202,6037272202,2017,0,0
1400000US06037272301,6037272301,2017,0,0
1400000US06037272302,6037272302,2017,0,0
1400000US06037273100,6037273100,2017,0,0
1400000US06037273200,6037273200,2017,0,0
1400000US06037273300,6037273300,2017,25,24
1400000US06037273403,6037273403,2017,0,0
1400000US06037273404,6037273404,2017,14,14
1400000US06037273502,6037273502,2017,0,0
1400000US06037273600,6037273600,2017,0,0
1400000US06037273700,6037273700,2017,0,0
1400000US06037273800,6037273800,2017,0,0
1400000US06037273902,6037273902,2017,0,0
1400000US06037274100,6037274100,2017,583,117
1400000US06037274202,6037274202,2017,0,0
1400000US06037275101,6037275101,2017,0,0
1400000US06037275102,6037275102,2017,0,0
1400000US06037275200,6037275200,2017,46,22
1400000US06037275311,6037275311,2017,0,0
1400000US06037275312,6037275312,2017,0,0
1400000US06037275313,6037275313,2017,0,0
1400000US06037275400,6037275400,2017,21,20
1400000US06037275500,6037275500,2017,124,123
1400000US06037275603,6037275603,2017,0,0
1400000US06037275604,6037275604,2017,83,82
1400000US06037275605,6037275605,2017,0,0
1400000US06037276000,6037276000,2017,0,0
1400000US06037276101,6037276101,2017,0,0
1400000US06037276102,6037276102,2017,0,0
1400000US06037276400,6037276400,2017,0,0
1400000US06037276500,6037276500,2017,0,0
1400000US06037276601,6037276601,2017,0,0
1400000US06037276605,6037276605,2017,0,0
1400000US06037276606,6037276606,2017,0,0
1400000US06037276607,6037276607,2017,0,0
1400000US06037276608,6037276608,2017,0,0
1400000US06037277000,6037277000,2017,0,0
1400000US06037277100,6037277100,2017,0,0
1400000US06037277200,6037277200,2017,0,0
1400000US06037277400,6037277400,2017,0,0
1400000US06037278001,6037278001,2017,125,122
1400000US06037278102,6037278102,2017,0,0
1400000US06037291110,6037291110,2017,195,176
1400000US06037291120,6037291120,2017,0,0
1400000US06037291130,6037291130,2017,0,0
1400000US06037291210,6037291210,2017,160,80
1400000US06037291220,6037291220,2017,0,0
1400000US06037291300,6037291300,2017,0,0
1400000US06037292001,6037292001,2017,0,0
1400000US06037292002,6037292002,2017,0,0
1400000US06037293203,6037293203,2017,0,0
1400000US06037293204,6037293204,2017,0,0
1400000US06037293205,6037293205,2017,0,0
1400000US06037293206,6037293206,2017,0,0
1400000US06037293301,6037293301,2017,0,0
1400000US06037293302,6037293302,2017,0,0
1400000US06037293304,6037293304,2017,0,0
1400000US06037293306,6037293306,2017,0,0
1400000US06037293307,6037293307,2017,0,0
1400000US06037294110,6037294110,2017,0,0
1400000US06037294120,6037294120,2017,0,0
1400000US06037294200,6037294200,2017,0,0
1400000US06037294301,6037294301,2017,0,0
1400000US06037294302,6037294302,2017,0,0
1400000US06037294410,6037294410,2017,600,598
1400000US06037294421,6037294421,2017,0,0
1400000US06037294510,6037294510,2017,0,0
1400000US06037294520,6037294520,2017,0,0
1400000US06037294610,6037294610,2017,90,89
1400000US06037294620,6037294620,2017,0,0
1400000US06037294701,6037294701,2017,56,56
1400000US06037294810,6037294810,2017,0,0
1400000US06037294820,6037294820,2017,0,0
1400000US06037294830,6037294830,2017,132,130
1400000US06037294900,6037294900,2017,336,331
1400000US06037295103,6037295103,2017,0,0
1400000US06037296210,6037296210,2017,97,95
1400000US06037296220,6037296220,2017,293,290
1400000US06037296300,6037296300,2017,0,0
1400000US06037296401,6037296401,2017,0,0
1400000US06037296402,6037296402,2017,0,0
1400000US06037296500,6037296500,2017,0,0
1400000US06037296600,6037296600,2017,49,48
1400000US06037296901,6037296901,2017,0,0
1400000US06037296902,6037296902,2017,0,0
1400000US06037297001,6037297001,2017,0,0
1400000US06037297002,6037297002,2017,0,0
1400000US06037297110,6037297110,2017,49,49
1400000US06037297120,6037297120,2017,0,0
1400000US06037297201,6037297201,2017,0,0
